Id,Sales,Sale s
4620,6997.9116,
4621,8370.928,
4622,11678.952,
4623,8052.7925,
4624,8885.368,
4625,5537.105,
4626,6133.024,
4627,12684.689,
4628,12081.717,
4629,7033.9067,
4630,5355.8535,
4631,10287.175,
4632,8911.364,
4633,10273.918,
4634,8104.6807,
4635,6879.416,
4636,7154.7764,
4637,4880.426,
4638,14426.631,
4639,9043.714,
4640,9019.439,
4641,8758.334,
4642,8225.914,
4643,7643.932,
4644,8857.707,
4645,9296.136,
4646,5948.0317,
4647,7693.0537,
4648,9270.751,
4649,10789.072,
4650,10742.875,
4651,8971.65,
4652,18039.232,
4653,8051.08,
4654,6904.5796,
4655,12074.978,
4656,7518.413,
4657,8401.443,
4658,4266.2773,
4659,12055.749,
4660,8422.439,
4661,7724.3535,
4662,8588.389,
4663,8688.287,
4664,6930.933,
4665,8288.059,
4666,9656.457,
4667,15443.395,
4668,3823.072,
4669,10604.226,
4670,4151.65,
4671,17960.693,
4672,5521.0986,
4673,11398.979,
4674,11342.975,
4675,9520.851,
4676,9005.033,
4677,6067.5996,
4678,6904.086,
4679,3872.3208,
4680,6054.6323,
4681,7862.1313,
4682,6759.96,
4683,9943.148,
4684,10091.966,
4685,8464.9375,
4686,9362.9795,
4687,7816.573,
4688,10204.844,
4689,11439.494,
4690,8682.107,
4691,7204.5547,
4692,4984.414,
4693,12125.515,
4694,14498.412,
4695,7901.7725,
4696,9563.553,
4697,5695.688,
4698,8872.03,
4699,7361.268,
4700,5678.5625,
4701,7575.011,
4702,7022.45,
4703,9468.237,
4704,8114.8135,
4705,11245.199,
4706,8537.2705,
4707,12560.366,
4708,11000.723,
4709,6277.7637,
4710,12931.389,
4711,21218.564,
4712,15657.477,
4713,7966.3604,
4714,3970.248,
4715,7813.122,
4716,10206.888,
4717,6188.254,
4718,8296.537,
4719,14134.062,
4720,6967.734,
4721,18175.264,
4722,21848.178,
4723,5391.333,
4724,8752.939,
4725,8451.127,
4726,5420.7817,
4727,13798.541,
4728,6088.7256,
4729,10486.82,
4730,11371.321,
4731,12348.496,
4732,8665.404,
4733,10090.031,
4734,5674.6855,
4735,9408.249,
4736,4776.5244,
4737,9432.301,
4738,9161.6045,
4739,14656.447,
4740,8423.5,
4741,7422.1323,
4742,5114.949,
4743,10003.428,
4744,8479.216,
4745,6854.219,
4746,5558.229,
4747,11490.045,
4748,8641.675,
4749,8325.653,
4750,8816.803,
4751,11539.927,
4752,886.38385,1.0
4753,8140.9,
4754,7448.4497,
4755,9200.2295,
4756,9518.19,
4757,10422.356,
4758,11684.301,
4759,14682.078,
4760,8755.16,
4761,6319.0835,
4762,5356.656,
4763,6952.3125,
4764,8359.574,
4765,8421.588,
4766,7107.003,
4767,3559.863,
4768,9808.783,
4769,9418.475,
4770,13248.201,
4771,8614.551,
4772,7443.45,
4773,10518.464,
4774,6831.4995,
4775,5898.078,
4776,13601.881,
4777,6917.4404,
4778,10486.03,
4779,8865.331,
4780,20429.277,
4781,8370.96,
4782,7147.2666,
4783,9642.872,
4784,6686.4707,
4785,6813.864,
4786,6720.4414,
4787,12362.778,
4788,6058.936,
4789,9462.956,
4790,5084.634,
4791,6764.7974,
4792,5087.5205,
4793,10988.171,
4794,5282.428,
4795,18652.514,
4796,17721.375,
4797,7437.9497,
4798,8801.931,
4799,7144.152,
4800,7700.4316,
4801,7244.3066,
4802,15004.21,
4803,9564.393,
4804,11543.604,
4805,7286.7524,
4806,8431.265,
4807,6875.8604,
4808,11818.312,
4809,9849.019,
4810,9542.196,
4811,8605.452,
4812,8860.69,
4813,7089.1973,
4814,10768.192,
4815,11300.106,
4816,8189.528,
4817,10427.6455,
4818,13430.164,
4819,9283.501,
4820,9142.68,
4821,8605.107,
4822,12369.973,
4823,9002.079,
4824,7195.5103,
4825,7361.7593,
4826,8906.682,
4827,6716.1543,
4828,16217.344,
4829,8423.114,
4830,9985.868,
4831,11006.19,
4832,11651.872,
4833,5338.532,
4834,8743.552,
4835,13928.6875,
4836,10774.429,
4837,9567.941,
4838,7715.0024,
4839,4887.204,
4840,15553.293,
4841,11298.307,
4842,12290.769,
4843,19600.863,
4844,12917.398,
4845,10491.382,
4846,9592.915,
4847,12638.197,
4848,12959.316,
4849,12635.147,
4850,15152.88,
4851,7357.983,
4852,9882.658,
4853,7974.9053,
4854,11447.625,
4855,4824.5405,
4856,14506.919,
4857,7388.053,
4858,7554.9956,
4859,8178.3965,
4860,11813.06,
4861,10929.982,
4862,9333.111,
4863,9794.34,
4864,6748.3896,
4865,6408.297,
4866,9975.863,
4867,6781.0576,
4868,7384.397,
4869,7718.6606,
4870,8304.479,
4871,13481.034,
4872,12000.443,
4873,10360.324,
4874,8512.935,
4875,8524.114,
4876,13271.965,
4877,7693.4575,
4878,7090.8203,
4879,6193.261,
4880,7547.512,
4881,13722.828,
4882,4688.5127,
4883,14262.706,
4884,9062.624,
4885,4400.027,
4886,6478.8955,
4887,10329.944,
4888,9680.2295,
4889,7065.119,
4890,12000.821,
4891,11891.318,
4892,15950.438,
4893,7747.027,
4894,12142.226,
4895,3480.4456,
4896,7739.1836,
4897,11654.195,
4898,7757.2383,
4899,9349.817,
4900,7065.355,
4901,8220.988,
4902,6265.925,
4903,7445.7646,
4904,15818.938,
4905,8982.644,
4906,6561.9287,
4907,6039.342,
4908,11261.729,
4909,13832.417,
4910,11220.248,
4911,6713.548,
4912,7486.5767,
4913,19029.275,
4914,8356.322,
4915,8912.69,
4916,6750.0244,
4917,7623.872,
4918,10327.58,
4919,12353.667,
4920,7283.862,
4921,6734.9824,
4922,6624.065,
4923,6939.632,
4924,12984.964,
4925,11033.748,
4926,8616.153,
4927,13913.034,
4928,9453.484,
4929,15291.307,
4930,14661.41,
4931,9810.187,
4932,6096.3677,
4933,4162.194,
4934,10848.89,
4935,7795.2725,
4936,8010.3384,
4937,8685.205,
4938,9095.209,
4939,15698.611,
4940,6439.669,
4941,7506.755,
4942,11392.2295,
4943,5715.372,
4944,8891.964,
4945,7174.4575,
4946,5824.494,
4947,9495.368,
4948,4055.1174,
4949,10223.52,
4950,10407.516,
4951,10497.527,
4952,9804.779,
4953,10356.135,
4954,8509.866,
4955,8544.179,
4956,9871.062,
4957,10933.382,
4958,8172.19,
4959,7467.464,
4960,7850.0225,
4961,6849.3633,
4962,12586.725,
4963,10312.6875,
4964,7562.7676,
4965,7136.783,
4966,9703.403,
4967,10157.418,
4968,9444.49,
4969,8634.219,
4970,10405.511,
4971,6825.527,
4972,6953.8774,
4973,20907.385,
4974,9022.442,
4975,9725.483,
4976,7233.591,
4977,8962.251,
4978,8378.245,
4979,7974.936,
4980,6176.9727,
4981,7183.4204,
4982,11867.23,
4983,16364.62,
4984,11327.233,
4985,11661.277,
4986,13745.8955,
4987,13246.167,
4988,14010.934,
4989,10912.973,
4990,11635.159,
4991,5625.1973,
4992,13546.703,
4993,16124.053,
4994,11898.794,
4995,10421.153,
4996,9529.99,
4997,8903.828,
4998,4990.5654,
4999,14143.784,
5000,10265.798,
5001,9496.428,
5002,8792.81,
5003,4165.832,
5004,17486.828,
5005,13509.956,
5006,15924.385,
5007,8493.826,
5008,6479.934,
5009,5680.1445,
5010,6647.439,
5011,7680.077,
5012,11672.661,
5013,8791.687,
5014,7460.971,
5015,7061.225,
5016,9833.803,
5017,5067.3145,
5018,3652.4993,
5019,8515.403,
5020,17708.99,
5021,9718.881,
5022,20953.896,
5023,4935.6167,
5024,7333.7334,
5025,8384.448,
5026,6538.7427,
5027,6715.789,
5028,7036.8726,
5029,5524.5386,
5030,5023.6826,
5031,11498.1455,
5032,9059.193,
5033,5638.971,
5034,13711.328,
5035,8728.412,
5036,9082.405,
5037,6636.188,
5038,18117.96,
5039,9645.236,
5040,11208.204,
5041,7209.036,
5042,8548.132,
5043,6564.364,
5044,6034.7637,
5045,5596.8584,
5046,17744.715,
5047,15868.456,
5048,8183.2656,
5049,7099.8076,
5050,6688.8247,
5051,8179.473,
5052,5315.7935,
5053,12519.606,
5054,5544.1865,
5055,17778.254,
5056,6804.226,
5057,6951.099,
5058,7617.091,
5059,12298.379,
5060,9292.279,
5061,6063.382,
5062,7881.6377,
5063,9538.057,
5064,10360.917,
5065,9861.322,
5066,7830.841,
5067,5295.621,
5068,13270.736,
5069,6047.931,
5070,5326.244,
5071,8125.029,
5072,9417.738,
5073,8242.392,
5074,8298.397,
5075,11646.439,
5076,10071.696,
5077,9053.569,
5078,10185.474,
5079,6223.266,
5080,10842.259,
5081,6916.0815,
5082,5988.261,
5083,7816.156,
5084,9523.848,
5085,8669.554,
5086,14680.649,
5087,9037.669,
5088,7281.2637,
5089,7990.232,
5090,7764.7666,
5091,6949.0107,
5092,8838.416,
5093,8137.1895,
5094,11251.657,
5095,8792.894,
5096,10397.267,
5097,12472.221,
5098,7538.21,
5099,5227.2427,
5100,15973.7,
5101,6198.391,
5102,3876.6008,
5103,9058.994,
5104,11726.624,
5105,15197.095,
5106,6637.758,
5107,7399.012,
5108,7898.8564,
5109,5646.108,
5110,8374.099,
5111,9202.326,
5112,10425.27,
5113,7432.6597,
5114,9199.325,
5115,12390.353,
5116,3884.7893,
5117,7146.442,
5118,7386.0874,
5119,6534.2163,
5120,8422.183,
5121,8627.3125,
5122,11212.0,
5123,7325.323,
5124,7233.639,
5125,9958.903,
5126,11910.773,
5127,12501.518,
5128,11381.195,
5129,6035.2417,
5130,9618.641,
5131,9486.515,
5132,10127.401,
5133,11366.919,
5134,9399.441,
5135,4536.0728,
5136,9257.144,
5137,9329.596,
5138,9291.331,
5139,12935.373,
5140,6389.023,
5141,5139.5347,
5142,14253.731,
5143,11191.893,
5144,12527.083,
5145,7107.0366,
5146,8834.412,
5147,11396.326,
5148,5057.4976,
5149,9395.417,
5150,6845.288,
5151,10729.205,
5152,8050.312,
5153,12015.263,
5154,10656.836,
5155,8062.5376,
5156,10695.03,
5157,12957.513,
5158,18512.807,
5159,10399.35,
5160,5248.572,
5161,8700.319,
5162,6928.5405,
5163,4382.3755,
5164,13366.335,
5165,9741.989,
5166,7354.685,
5167,9808.661,
5168,7318.472,
5169,13482.218,
5170,7242.0894,
5171,8686.091,
5172,8249.068,
5173,9264.979,
5174,6491.4834,
5175,8320.691,
5176,7500.764,
5177,8268.509,
5178,9285.945,
5179,8851.711,
5180,9101.344,
5181,8525.554,
5182,9127.937,
5183,10858.683,
5184,6162.39,
5185,7214.732,
5186,15586.065,
5187,6207.2656,
5188,6857.1816,
5189,14098.949,
5190,8685.71,
5191,9516.157,
5192,14114.327,
5193,16344.141,
5194,6766.4365,
5195,8152.602,
5196,6554.497,
5197,7614.875,
5198,10254.535,
5199,14004.494,
5200,10746.544,
5201,9228.985,
5202,10388.742,
5203,6414.8833,
5204,10248.414,
5205,11493.475,
5206,9167.67,
5207,11330.896,
5208,7776.7363,
5209,6492.301,
5210,7188.5747,
5211,4378.9277,
5212,8078.6025,
5213,10437.028,
5214,10423.619,
5215,14300.641,
5216,20202.273,
5217,9932.002,
5218,6570.352,
5219,10022.05,
5220,9726.921,
5221,11082.073,
5222,6431.5044,
5223,9058.882,
5224,5093.1577,
5225,13209.064,
5226,8799.622,
5227,8118.53,
5228,18006.248,
5229,11997.136,
5230,7442.57,
5231,9604.496,
5232,4615.734,
5233,6771.253,
5234,6340.759,
5235,10748.789,
5236,6075.7305,
5237,6082.9556,
5238,7436.3184,
5239,9324.454,
5240,8961.345,
5241,6747.8745,
5242,7500.3423,
5243,8869.264,
5244,8567.91,
5245,10647.53,
5246,3892.3342,
5247,13361.518,
5248,22793.445,
5249,4484.878,
5250,9577.903,
5251,11264.296,
5252,9612.028,
5253,7473.756,
5254,3697.7766,
5255,6153.955,
5256,10445.443,
5257,7106.745,
5258,10017.777,
5259,11878.622,
5260,6610.331,
5261,9347.838,
5262,9601.024,
5263,8104.642,
5264,6534.8335,
5265,8336.015,
5266,10525.037,
5267,11773.973,
5268,10314.812,
5269,12885.971,
5270,7474.2974,
5271,5844.4844,
5272,8810.145,
5273,8274.82,
5274,11523.913,
5275,8205.807,
5276,5210.5415,
5277,24539.822,
5278,7574.5923,
5279,8056.5034,
5280,15477.028,
5281,9135.732,
5282,12108.919,
5283,7795.9937,
5284,8679.698,
5285,6977.7764,
5286,11288.914,
5287,18510.229,
5288,7661.5596,
5289,7344.6885,
5290,9080.474,
5291,17629.4,
5292,9394.95,
5293,7382.1084,
5294,7580.7065,
5295,6565.0522,
5296,8171.239,
5297,4609.143,
5298,11985.699,
5299,5754.89,
5300,8234.887,
5301,3463.6265,
5302,28279.52,
5303,10955.448,
5304,5836.1616,
5305,6377.2783,
5306,11313.78,
5307,8077.5854,
5308,10154.231,
5309,10849.459,
5310,8623.874,
5311,6966.0923,
5312,5862.9375,
5313,13365.149,
5314,8112.229,
5315,8276.146,
5316,9355.9,
5317,11048.713,
5318,7346.482,
5319,10858.61,
5320,7774.4375,
5321,4829.4673,
5322,10205.379,
5323,12370.032,
5324,6365.203,
5325,9518.436,
5326,8804.752,
5327,8199.102,
5328,13103.0625,
5329,9076.897,
5330,8525.432,
5331,9464.526,
5332,8671.398,
5333,4559.3457,
5334,5906.63,
5335,6166.5356,
5336,1054.9362,1.0
5337,8337.184,
5338,11987.654,
5339,5229.043,
5340,10359.998,
5341,5005.779,
5342,7630.376,
5343,5739.426,
5344,8794.924,
5345,7063.4546,
5346,7526.485,
5347,9667.515,
5348,11454.068,
5349,5487.7534,
5350,8968.391,
5351,8903.522,
5352,10221.159,
5353,7820.966,
5354,9917.794,
5355,13930.707,
5356,8680.981,
5357,4293.8315,
5358,9784.06,
5359,7727.242,
5360,8772.848,
5361,9374.587,
5362,5295.949,
5363,16367.898,
5364,7495.2217,
5365,7822.943,
5366,13356.676,
5367,6679.5293,
5368,5905.0977,
5369,14905.895,
5370,8429.432,
5371,12192.671,
5372,7051.782,
5373,11710.004,
5374,11018.447,
5375,8244.554,
5376,6413.984,
5377,8509.273,
5378,6275.423,
5379,7939.6216,
5380,7771.457,
5381,9745.716,
5382,9321.244,
5383,7015.9097,
5384,5777.815,
5385,8846.681,
5386,11056.292,
5387,7936.1616,
5388,11737.937,
5389,7213.2593,
5390,7219.998,
5391,7453.0693,
5392,9712.579,
5393,9670.715,
5394,7508.8604,
5395,7669.112,
5396,8472.086,
5397,10056.654,
5398,12457.776,
5399,7936.0103,
5400,10247.524,
5401,7605.678,
5402,8357.78,
5403,8889.963,
5404,10508.657,
5405,4698.976,
5406,5741.386,
5407,10207.501,
5408,8911.823,
5409,7683.4404,
5410,8508.08,
5411,10004.734,
5412,7520.952,
5413,6815.632,
5414,7838.0596,
5415,6575.267,
5416,4039.1885,
5417,11863.168,
5418,4411.942,
5419,9420.415,
5420,10367.56,
5421,7869.176,
5422,8577.828,
5423,16935.002,
5424,12460.996,
5425,10322.312,
5426,5793.891,
5427,9050.617,
5428,9400.553,
5429,5297.2173,
5430,3425.0393,
5431,12589.51,
5432,5308.0464,
5433,8821.177,
5434,15741.881,
5435,8539.478,
5436,9538.511,
5437,6819.4424,
5438,9601.94,
5439,9351.529,
5440,8445.534,
5441,10161.866,
5442,13090.26,
5443,10961.991,
5444,9053.682,
5445,12066.366,
5446,5635.5303,
5447,8336.182,
5448,6036.4507,
5449,7501.709,
5450,8908.543,
5451,7072.03,
5452,6608.534,
5453,11294.181,
5454,7656.11,
5455,12702.667,
5456,10605.591,
5457,8195.857,
5458,5706.33,
5459,13808.296,
5460,9222.334,
5461,8544.888,
5462,8091.2646,
5463,9520.742,
5464,7783.5854,
5465,6523.655,
5466,9921.114,
5467,9074.37,
5468,7327.2446,
5469,6922.536,
5470,12971.473,
5471,8437.178,
5472,7563.4023,
5473,5308.036,
5474,14423.976,
5475,8935.024,
5476,8147.324,
5477,8220.486,
5478,15141.178,
5479,12878.673,
5480,9563.991,
5481,10975.539,
5482,9610.424,
5483,8021.3403,
5484,7350.7085,
5485,8859.888,
5486,11907.309,
5487,19559.203,
5488,6623.3447,
5489,6566.931,
5490,5155.1377,
5491,7210.9136,
5492,12528.721,
5493,18238.486,
5494,8566.782,
5495,6839.6104,
5496,7000.014,
5497,7286.3633,
5498,7329.4536,
5499,8814.583,
5500,10780.257,
5501,8160.0083,
5502,4727.827,
5503,10968.099,
5504,9153.979,
5505,16399.164,
5506,13878.629,
5507,6382.6943,
5508,11192.47,
5509,5221.472,
5510,9869.838,
5511,10388.573,
5512,9141.354,
5513,11204.955,
5514,8216.215,
5515,9979.774,
5516,6511.911,
5517,7261.1167,
5518,9106.58,
5519,10776.248,
5520,8738.434,
5521,11312.173,
5522,8917.673,
5523,5923.1436,
5524,11637.39,
5525,5816.8657,
5526,11691.646,
5527,8527.7,
5528,7057.4746,
5529,8447.138,
5530,9893.692,
5531,7490.762,
5532,8610.305,
5533,7866.024,
5534,8038.642,
5535,12562.295,
5536,4505.4126,
5537,6087.733,
5538,11882.883,
5539,11975.301,
5540,13702.203,
5541,8018.755,
5542,9496.301,
5543,6671.9775,
5544,7422.309,
5545,9788.194,
5546,9483.603,
5547,8454.336,
5548,6695.054,
5549,12663.596,
5550,8857.387,
5551,12028.885,
5552,16649.25,
5553,11268.6045,
5554,5737.8877,
5555,5962.909,
5556,6965.687,
5557,10830.58,
5558,7353.808,
5559,14147.872,
5560,6684.8384,
5561,14104.45,
5562,9148.707,
5563,8200.658,
5564,7675.0757,
5565,6482.382,
5566,6644.821,
5567,9027.159,
5568,9159.708,
5569,7521.756,
5570,6017.8184,
5571,6741.7114,
5572,12263.311,
5573,7441.427,
5574,26078.46,
5575,9652.056,
5576,715.4158,1.0
5577,740.45496,1.0
5578,787.0495,1.0
5579,703.89087,1.0
5580,758.23175,1.0
5581,742.3535,1.0
5582,849.2461,1.0
5583,726.43195,1.0
5584,970.40936,1.0
5585,786.0637,1.0
5586,695.3821,1.0
5587,770.0412,1.0
5588,1137.8525,1.0
5589,738.0639,1.0
5590,890.0133,1.0
5591,812.3053,1.0
5592,708.0028,1.0
5593,814.7891,1.0
5594,894.4604,1.0
5595,805.7449,1.0
5596,928.6719,1.0
5597,771.8264,1.0
5598,932.0547,1.0
5599,955.6195,1.0
5600,701.05505,1.0
5601,1013.19666,1.0
5602,779.96814,1.0
5603,746.67664,1.0
5604,970.7841,1.0
5605,615.13214,1.0
5606,879.8435,1.0
5607,755.3922,1.0
5608,877.1649,1.0
5609,732.2649,1.0
5610,1147.1558,1.0
5611,779.00684,1.0
5612,782.833,1.0
5613,902.63074,1.0
5614,666.9042,1.0
5615,661.9739,1.0
5616,1106.1256,1.0
5617,854.6546,1.0
5618,900.49304,1.0
5619,735.6138,1.0
5620,1041.8516,1.0
5621,694.31067,1.0
5622,718.5419,1.0
5623,805.0969,1.0
5624,1161.0162,1.0
5625,932.1187,1.0
5626,1111.8774,1.0
5627,1187.1797,1.0
5628,792.8573,1.0
5629,923.50543,1.0
5630,719.2603,1.0
5631,1211.5161,1.0
5632,913.57764,1.0
5633,1028.6871,1.0
5634,822.57886,1.0
5635,981.9978,1.0
5636,716.8003,1.0
5637,801.9991,1.0
5638,927.2526,1.0
5639,1174.063,1.0
5640,984.723,1.0
5641,978.8128,1.0
5642,844.9441,1.0
5643,666.2723,1.0
5644,733.1658,1.0
5645,829.82666,1.0
5646,1009.7332,1.0
5647,774.87964,1.0
5648,787.6465,1.0
5649,694.9595,1.0
5650,820.9597,1.0
5651,842.82214,1.0
5652,1003.12415,1.0
5653,673.2647,1.0
5654,819.8078,1.0
5655,1091.3265,1.0
5656,1077.0568,1.0
5657,917.5653,1.0
5658,922.29346,1.0
5659,856.68854,1.0
5660,12045.704,
5661,691.8863,1.0
5662,694.6356,1.0
5663,836.9764,1.0
5664,791.66766,1.0
5665,744.7585,1.0
5666,783.23865,1.0
5667,994.8773,1.0
5668,846.4391,1.0
5669,945.86096,1.0
5670,774.3001,1.0
5671,807.81287,1.0
5672,839.5023,1.0
5673,975.9143,1.0
5674,902.88586,1.0
5675,956.16064,1.0
5676,880.204,1.0
5677,662.6593,1.0
5678,906.9828,1.0
5679,732.86127,1.0
5680,712.63434,1.0
5681,907.1387,1.0
5682,698.5538,1.0
5683,1128.2267,1.0
5684,790.86224,1.0
5685,705.78815,1.0
5686,958.54285,1.0
5687,704.5654,1.0
5688,822.87225,1.0
5689,797.1825,1.0
5690,1142.064,1.0
5691,836.16644,1.0
5692,687.4229,1.0
5693,989.69904,1.0
5694,796.9211,1.0
5695,915.11707,1.0
5696,771.03156,1.0
5697,5804.7056,
5698,777.6048,1.0
5699,727.7464,1.0
5700,739.7083,1.0
5701,876.12164,1.0
5702,662.2262,1.0
5703,1081.4904,1.0
5704,737.25867,1.0
5705,775.8581,1.0
5706,809.11633,1.0
5707,919.1764,1.0
5708,746.85455,1.0
5709,790.9574,1.0
5710,917.1633,1.0
5711,1046.0221,1.0
5712,793.20374,1.0
5713,909.5343,1.0
5714,1045.3513,1.0
5715,719.2624,1.0
5716,779.6789,1.0
5717,705.09454,1.0
5718,927.86365,1.0
5719,907.43536,1.0
5720,710.1732,1.0
5721,999.80817,1.0
5722,842.88934,1.0
5723,907.76807,1.0
5724,942.04675,1.0
5725,912.6976,1.0
5726,905.90533,1.0
5727,760.5036,1.0
5728,920.6189,1.0
5729,1024.6963,1.0
5730,895.96765,1.0
5731,857.72955,1.0
5732,857.5511,1.0
5733,1324.4749,1.0
5734,922.96906,1.0
5735,878.99,1.0
5736,795.5157,1.0
5737,1165.7278,1.0
5738,725.1227,1.0
5739,804.34735,1.0
5740,763.1794,1.0
5741,639.9034,1.0
5742,815.8553,1.0
5743,910.70215,1.0
5744,883.44366,1.0
5745,779.3134,1.0
5746,845.38586,1.0
5747,726.0352,1.0
5748,729.4298,1.0
5749,989.8625,1.0
5750,732.531,1.0
5751,726.8476,1.0
5752,712.5918,1.0
5753,945.0495,1.0
5754,703.8606,1.0
5755,767.24176,1.0
5756,802.6456,1.0
5757,1056.8734,1.0
5758,702.3545,1.0
5759,933.04114,1.0
5760,1120.0209,1.0
5761,841.7509,1.0
5762,747.65485,1.0
5763,925.19006,1.0
5764,907.30365,1.0
5765,926.26434,1.0
5766,793.9187,1.0
5767,1229.396,1.0
5768,646.2305,1.0
5769,972.3382,1.0
5770,749.4784,1.0
5771,666.35724,1.0
5772,727.317,1.0
5773,696.3141,1.0
5774,1079.6925,1.0
5775,729.9145,1.0
5776,995.8727,1.0
5777,1007.85724,1.0
5778,735.6194,1.0
5779,878.43335,1.0
5780,672.7376,1.0
5781,838.34326,1.0
5782,792.1906,1.0
5783,632.17694,1.0
5784,3346.0742,
5785,844.6565,1.0
5786,810.03937,1.0
5787,905.95856,1.0
5788,1063.1921,1.0
5789,1108.0262,1.0
5790,1106.5338,1.0
5791,747.9126,1.0
5792,656.6781,1.0
5793,634.7257,1.0
5794,658.12354,1.0
5795,664.5398,1.0
5796,905.0927,1.0
5797,770.8365,1.0
5798,835.9573,1.0
5799,1180.646,1.0
5800,819.08405,1.0
5801,870.7919,1.0
5802,908.8139,1.0
5803,1141.8623,1.0
5804,1013.7268,1.0
5805,745.32947,1.0
5806,981.1404,1.0
5807,937.08014,1.0
5808,836.69275,1.0
5809,965.7768,1.0
5810,980.65485,1.0
5811,743.87537,1.0
5812,697.16016,1.0
5813,695.18054,1.0
5814,911.33185,1.0
5815,877.26,1.0
5816,839.3264,1.0
5817,888.953,1.0
5818,687.6537,1.0
5819,850.3812,1.0
5820,765.01733,1.0
5821,699.18884,1.0
5822,1047.967,1.0
5823,729.6214,1.0
5824,851.99207,1.0
5825,1076.9426,1.0
5826,743.8988,1.0
5827,1098.5145,1.0
5828,711.34174,1.0
5829,955.64825,1.0
5830,814.04846,1.0
5831,726.1878,1.0
5832,731.48035,1.0
5833,940.6201,1.0
5834,16291.149,
5835,661.0852,1.0
5836,1141.0801,1.0
5837,32413.531,
5838,872.31177,1.0
5839,661.82025,1.0
5840,804.7937,1.0
5841,707.32935,1.0
5842,748.8513,1.0
5843,719.2191,1.0
5844,714.46466,1.0
5845,719.875,1.0
5846,910.0446,1.0
5847,848.4976,1.0
5848,893.7305,1.0
5849,7603.2344,
5850,855.5543,1.0
5851,674.8787,1.0
5852,977.701,1.0
5853,804.89594,1.0
5854,1094.79,1.0
5855,1018.0749,1.0
5856,905.0698,1.0
5857,638.9521,1.0
5858,873.1867,1.0
5859,1030.319,1.0
5860,909.76404,1.0
5861,951.15735,1.0
5862,872.95667,1.0
5863,1051.1636,1.0
5864,945.0017,1.0
5865,866.4408,1.0
5866,814.2976,1.0
5867,698.3103,1.0
5868,698.5568,1.0
5869,675.45905,1.0
5870,703.40936,1.0
5871,879.3871,1.0
5872,823.77826,1.0
5873,1020.057,1.0
5874,4680.3047,
5875,719.90906,1.0
5876,813.529,1.0
5877,929.6521,1.0
5878,770.1537,1.0
5879,674.35297,1.0
5880,894.6594,1.0
5881,782.14374,1.0
5882,747.7462,1.0
5883,843.2947,1.0
5884,988.59894,1.0
5885,2819.693,
5886,769.75885,1.0
5887,880.2317,1.0
5888,899.9546,1.0
5889,745.0274,1.0
5890,810.5028,1.0
5891,933.6943,1.0
5892,768.09576,1.0
5893,993.03174,1.0
5894,797.42957,1.0
5895,711.3706,1.0
5896,883.6904,1.0
5897,780.90753,1.0
5898,1021.8454,1.0
5899,692.3278,1.0
5900,816.50604,1.0
5901,980.0994,1.0
5902,783.9042,1.0
5903,737.61395,1.0
5904,925.01166,1.0
5905,783.15674,1.0
5906,669.9932,1.0
5907,667.90814,1.0
5908,733.4039,1.0
5909,806.59894,1.0
5910,9213.683,
5911,685.71735,1.0
5912,1147.7943,1.0
5913,967.94635,1.0
5914,682.088,1.0
5915,795.1804,1.0
5916,664.46967,1.0
5917,1093.2058,1.0
5918,904.5191,1.0
5919,707.1311,1.0
5920,778.7863,1.0
5921,933.1306,1.0
5922,1036.7211,1.0
5923,999.91797,1.0
5924,844.4827,1.0
5925,1086.1526,1.0
5926,976.5462,1.0
5927,906.2925,1.0
5928,9967.713,
5929,1024.0176,1.0
5930,782.81696,1.0
5931,1108.2664,1.0
5932,716.0282,1.0
5933,834.28357,1.0
5934,964.2171,1.0
5935,805.38837,1.0
5936,839.11084,1.0
5937,741.1097,1.0
5938,697.28937,1.0
5939,735.3377,1.0
5940,820.2549,1.0
5941,900.3194,1.0
5942,811.1067,1.0
5943,1202.2334,1.0
5944,1003.51013,1.0
5945,996.68866,1.0
5946,1130.5594,1.0
5947,1002.47705,1.0
5948,1209.463,1.0
5949,745.2085,1.0
5950,1024.7358,1.0
5951,791.69714,1.0
5952,745.3515,1.0
5953,644.4362,1.0
5954,719.08655,1.0
5955,920.28455,1.0
5956,847.06244,1.0
5957,1063.9398,1.0
5958,752.77356,1.0
5959,819.1732,1.0
5960,922.17944,1.0
5961,998.746,1.0
5962,725.2297,1.0
5963,838.6327,1.0
5964,758.39325,1.0
5965,977.6114,1.0
5966,713.6576,1.0
5967,895.6311,1.0
5968,852.01074,1.0
5969,1051.4175,1.0
5970,686.0488,1.0
5971,901.22327,1.0
5972,682.3291,1.0
5973,791.4519,1.0
5974,819.8767,1.0
5975,697.3726,1.0
5976,934.4902,1.0
5977,831.5744,1.0
5978,864.7466,1.0
5979,726.5867,1.0
5980,778.0746,1.0
5981,1086.9948,1.0
5982,1003.4373,1.0
5983,914.5498,1.0
5984,854.6652,1.0
5985,703.0648,1.0
5986,1095.171,1.0
5987,1161.6208,1.0
5988,718.085,1.0
5989,1149.6293,1.0
5990,1015.76886,1.0
5991,751.0231,1.0
5992,818.6333,1.0
5993,801.14185,1.0
5994,611.9454,1.0
5995,891.47437,1.0
5996,823.72205,1.0
5997,856.222,1.0
5998,16319.562,
5999,800.31757,1.0
6000,661.5024,1.0
6001,700.49084,1.0
6002,811.0919,1.0
6003,958.03326,1.0
